"PC1","PC2","Z"
-110.208307583653,-9.89382700554069,1
-1010.04462277656,-579.302799097984,1
-324.72874030234,-6.82848342104248,1
-109.248286885365,-64.0268123241171,1
-143.152670945099,-36.5934221888669,1
-229.207200890807,-53.5896132658928,1
-251.668377175384,-36.5204565592836,1
-192.00469650806,-37.605175680337,1
-96.909593774643,-15.2272431549285,1
-38.1925343758591,-9.87037779009922,1
-540.79166527418,34.8787776780009,1
-71.5569004560964,-9.22893297048284,1
-702.768587062481,-160.167015680204,1
-75.0285959364088,-11.8125546807841,1
-419.64476414075,31.485386341282,1
-144.593212926622,-21.2349306747227,1
-394.609205713494,-84.0413376851369,1
-125.958360837124,-1.09640319555325,1
-111.092669316351,-33.0212912118726,1
-307.303112480855,12.0326896187435,1
-79.1320672732696,-6.12057903969849,1
-116.120446645114,-44.827157393527,1
-221.65079410635,-3.13871064032871,1
-626.413131729759,-9.37676680148843,1
-71.9185018263231,-11.4508734882109,1
-811.301642455992,-112.432416390911,1
-260.38241474772,25.5391816392844,1
-99.5955224743598,-25.0942258073328,1
-17.4468475943719,-1.22204351571358,1
-68.6216117016492,-9.94661735209575,1
-968.115620584844,68.9978369722032,1
-99.5955224743598,-25.0942258073328,1
-170.623967879532,-49.7317240035859,1
-87.5202592754696,-7.74292314722952,1
-200.560754436767,-106.190498712874,1
-769.346009310158,-223.599254575211,1
-406.445683137623,-82.0804710181233,1
-112.690862819843,-12.6101383306271,1
-127.427806114331,2.1865689177829,1
-46.7489230918544,-6.55611516771432,1
-62.8537604562033,-5.84584493376708,1
-800.28556539643,71.6804761897676,1
-16.6338579974316,-2.35706669484436,1
-164.694681109033,15.7054987809099,1
-16.6338579974316,-2.35706669484436,1
-47.3850901325121,-4.2954655781426,1
-3468.25749846543,469.958448406167,1
-50.8547045979842,-6.84379836857102,1
-122.996327991431,-1.5661163884674,1
-261.961544044832,34.2320847671057,1
-188.882475158516,-37.1453491943171,1
-194.90766580315,-37.037913085589,1
-42.7832338760828,-7.05524568556839,1
-215.96439218634,24.3806141996663,1
-1374.68214788296,-663.772273073349,1
-574.954992980785,48.6965054510792,1
-804.015889732868,31.843746297574,1
-303.044607331944,-10.5515676663077,1
-2304.12675072198,97.9393302504106,1
-155.551387192118,-2.11767365459838,1
-194.401155431346,-75.5731447107587,1
-40.0000440185448,-8.56283894936041,1
-10.5442816535945,-2.38377400655728,1
-65.160792762568,-7.48600270819121,1
-200.343189568063,-39.1841912673889,1
-569.93819731168,24.4744358807113,1
-159.283596362413,11.7411741248231,1
-73.7069802493206,-4.02649849141356,1
-190.866551240177,10.8930861966101,1
-48.5113823659992,1.03492229053685,1
-24.7692801570844,-8.62135946819708,1
-83.0690734306721,0.521087551526509,1
-96.7381398660704,-8.28319919285435,1
-166.119368635685,-10.6780303722122,1
-75.7632302478378,-16.2532637699054,1
-1579.8329391053,193.830938484878,1
-765.343729107578,98.2453950950906,1
-374.532610489155,-241.95705044015,1
-536.457841220316,6.6204939907699,1
-164.829187145488,-26.8917157166841,1
-306.712604631827,-91.7869109632406,1
-536.457841220316,6.6204939907699,1
-59.0775935569782,-7.49654858841925,1
-995.837660779651,-362.71327811457,1
-258.650429969797,-71.5974961480806,1
-1423.45607774498,-348.026837151967,1
-466.443106084383,48.5888268074022,1
-134.145531891385,10.4201795959668,1
-30.6200950114872,-7.13090024451991,1
-374.823891008528,-39.0459941172491,1
-190.866551240177,10.8930861966101,1
-114.114850040056,-3.03141139493263,1
-104.418828571981,6.21049976575495,1
-80.2328585749801,5.33367324851048,1
-317.42025327081,-11.7401103284183,1
-125.602608633723,6.98152589837804,1
-194.927388099928,22.8402974699067,1
-21.7301864534566,-2.50882141176671,1
-150.786657901274,7.94995346001976,1
-995.837662287623,-362.713286459422,1
-90.6729274833532,-14.3550748287377,1
-139.083861668072,-48.4944957899158,1
-1509.11079673893,72.9227906411581,1
-534.061003509292,-15.1000940819107,1
-189.621184174332,-11.674920463573,1
-765.343729107578,98.2453950950906,1
-1493.77490705592,67.4102892592746,1
-652.227332613704,-17.9557567156326,1
-215.491131661606,21.1950273182671,1
-218.448836690684,21.6963107554845,1
-507.240242052084,47.2395710044074,1
-995.837660779651,-362.71327811457,1
-1620.51826895286,91.8191344298458,1
-189.621184635196,-11.6749210117046,1
-996.821187672903,-362.526972202778,1
-239.992520834359,20.2473591658007,1
-213.946538982031,-17.4477910478524,1
-130.416910607695,-9.42501596082296,1
-995.837660779651,-362.71327811457,1
-921.648628313278,-63.433694554692,1
-921.648628524817,-63.4336949129116,1
-169.462883465168,17.4529143839082,1
-226.813513025289,26.1681314551904,1
-144.817162337819,13.2669595991607,1
-503.767238808023,43.8351460584209,1
-94.2165443945524,0.675571459330978,1
-995.837662287623,-362.713286459422,1
-1128.25694645461,63.7580614304318,1
-128.775014251975,-11.7136971579992,1
-327.086713710283,-56.6811699537374,1
-99.1918067455492,-16.6821017043111,1
-161.450367783695,4.92469214730132,1
-85.3101606120898,-24.6445872503316,1
-1441.66325650115,135.262858267151,1
-3468.25749825389,469.958448764387,1
-541.135935547755,-3.12211517701195,1
-128.035704195479,16.5607766792312,1
-10.5499965912695,-2.38945098950804,1
-126.850041330576,-18.3388004973744,1
-112.242805848595,-27.8661244349161,1
-142.190784154995,-19.194125892844,1
-608.317698798998,49.3756910987133,1
-481.090631218943,39.9924583608713,1
-491.935118161061,41.83625669597,1
-504.751361547201,44.0144764591525,1
-810.75640771578,87.681981648061,1
-3468.25749846543,469.958448406167,1
-36.4532478432568,-11.7626665545276,1
-51.4673127353171,1.54302503306478,1
-304.792862310144,14.9455995548426,1
-353.257109384573,22.2329921840595,1
-728.693929737547,57.1476894456952,1
-54.1109624071937,-2.07551719864189,1
-45.0510594580799,3.49029197439097,1
-728.693929737547,57.1476894456952,1
-1607.43839633827,144.745178332945,1
-114.486759302689,-17.1590761745001,1
-139.008510498018,-24.1647348979781,1
-1128.25694645461,63.7580614304318,1
-195.425448067005,19.91204656146,1
-3286.23895725677,377.059205024363,1
-983.427375291665,122.08812803547,1
-742.045678758558,86.0994939897508,1
-629.552359822923,-21.8082232001226,1
-193.303602535135,-39.2558199957497,1
-102.288170433956,-5.07079936237493,1
-137.104155314517,10.9137809360787,1
-354.918639347716,18.4208173517869,1
-3176.38578476735,492.304765178397,1
-2052.3624076462,230.531769277169,1
-380.199147369048,24.8583788629259,1
-895.583118063506,83.9448368894782,1
-157.9716023473,13.4630704384644,1
-70.4222548967316,-14.488923574668,1
-531.237636707031,49.2748244119759,1
-313.316421902369,-100.824255885595,1
-189.422229702995,-4.4892443956577,1
-465.769833320701,10.6987057760979,1
-168.335428085193,12.1391873397373,1
-185.566995397019,18.2252960648434,1
-3494.72554556804,475.330638639051,1
-103.64475348644,-19.0245016688968,1
-130.603950611152,-16.5209745601659,1
-48.2071575075764,-3.17381613120801,1
-161.251796984227,12.0689977749276,1
-716.035893494527,36.2578994512088,1
-417.456569103972,-68.9836113468653,1
-32.2349843026293,1.28277594060751,1
-1598.36010530751,-4.77495338340657,1
-974.255169391465,110.432422973684,1
-467.092497607213,50.7430460030702,1
-976.22690132054,110.767532009335,1
-891.589463899736,41.4384305086879,1
-51.5097468194848,-10.6684898562055,1
-94.3991429932823,-6.39311979852653,1
-251.625464167206,29.3907006172269,1
-96.0409786238608,1.8489103353462,1
-165.25268132809,-5.51676878356002,1
-753.442857103329,72.7455133871789,1
-355.130634872833,11.1585316661979,1
-1395.35125737089,-93.3105260115736,1
-206.929822693791,23.8003086921002,1
-46.1221211077003,-20.7796312311793,1
-113.137112731688,-3.21846237639214,1
-34.5674793721596,-6.43803307406992,1
-249.09123564601,8.45570485941407,1
-401.145946110957,3.08766005395983,1
-7.07933613422227,0.0998896175455326,1
-717.022140239507,36.4223437597524,1
-961.438881787626,108.254892755261,1
-705.190540951995,34.4212734355108,1
-1395.35125737089,-93.3105260115736,1
-79.1196765541621,-0.103768001610007,1
-260.528921426813,-11.2065810078099,1
-14.7039911070134,-9.01538365036286,1
-963.410757687461,108.588841424596,1
-121.871473160015,-12.8641869582017,1
-155.539747810359,-2.07465020743106,1
-185.069058652282,21.1315018177562,1
-766.26067527364,74.9110627812335,1
-1170.86764674155,51.7637568500757,1
-242.992139293088,2.58600238153007,1
-46.2341273050563,-3.49847821333067,1
-1447.99657243956,128.058190113532,1
-64.8461098023841,-17.5249039534846,1
-924.955672755248,102.105566018608,1
-44.4315970280798,-4.83177818078614,1
-237.024190123566,19.8031237233579,1
-109.20939666894,-9.98022390334286,1
-243.977805779887,2.75516413930306,1
-210.606803732944,2.1560400607579,1
-121.853310681577,-48.6225161817312,1
-121.852905974372,-48.6221183887272,1
-26.1520896779055,1.30348730633662,1
-398.046293021648,-50.3611957044771,1
-42.2899129832674,-4.1377739751988,1
-613.597727242789,-11.5634979519206,1
-92.8829956854374,-45.2193250083352,1
-459.845321185547,-38.0627785244126,1
-2368.90679941965,259.933362777363,1
-80.1061011761424,0.0782475552606741,1
-116.923629753798,-1.64108693805994,1
-79.1197162010361,-0.1038925385949,1
-114.952103481478,-1.98412317753277,1
-1037.68342629872,119.206697047432,1
-185.566995397019,18.2252960648434,1
-83.0681267190456,0.544168232247673,1
-119.883020549512,-1.15279368589248,1
-263.101925079022,-121.733521574787,1
-872.869396341976,98.209883617601,1
-42.2899127717289,-4.13777361697929,1
-80.7359659626248,-45.4022031501861,1
-27.6387422497715,-1.48674970248397,1
-57.0872254515211,-1.72953835980774,1
-202.288271988218,-110.158446907031,1
-119.557988445826,-58.9576841821882,1
-19.2544903542887,0.0995467139428983,1
-196.105965126512,15.8698024548261,1
-31.0838441476685,2.10013569885179,1
-214.590883289247,-3.43318073645331,1
-11590.6075731559,-8145.93707116184,1
-1036.69737562033,119.040583347481,1
-622.838308027236,-293.177778485364,1
-162.44306617856,-42.7508089608918,1
-184.119336231976,8.83546331877089,1
-704.194352082531,34.3354594979004,1
-458.861802552391,-38.2490919025307,1
-753.706432462968,-6.48643463081059,1
-93.3876757549411,5.55489756549303,1
-4.12956036957667,-0.409316786953399,1
-1417.53389404909,-348.978333829739,1
-750.241992441036,-135.212553823379,1
-94.0533899087042,1.61578183202682,1
-754.429375309654,72.907828955844,1
-96.0246723451296,1.95486463562204,1
-144.01457398365,6.05389832330556,1
-1559.44422570205,-425.954702108678,1
-103.679326621744,-19.2541862994801,1
-767.965377385018,-180.170607432299,1
-1573.46502351727,-436.880428095327,1
-97.6625326868509,4.26847885452342,1
-30.5971568789399,-0.991025616188594,1
-28.625306007999,-1.3277708936203,1
-505.718662854304,14.3559811717651,1
-70.22534051829,-1.41146832349099,1
-166.419588647956,-0.478738662097882,1
-349.713437698724,-4.63806491767066,1
-3468.25749846543,469.958448406167,1
-149.794593646516,-4.00914023479296,1
-209.018949214949,-119.834230906008,1
-933.636809286014,-372.527579200427,1
-1663.47672466135,-221.649323069907,1
-225.719231097046,14.6876994930421,1
-53.454241963515,1.77483518544151,1
-329.395995489199,-34.2496702686994,1
-349.713436295883,-4.63806218945987,1
-158.477235547156,-37.6945106185767,1
-52.6252084202537,0.664074931541121,1
-1443.74883209399,-431.625018948749,1
-317.558850921762,29.3873792185213,1
-180.052539548754,-3.06336309880868,1
-632.22626627926,-91.2962734688337,1
-136.070567719449,-6.97282911125894,1
-433.03837083779,18.269630844745,1
-1144.81206369302,-64.3944615785966,1
-323.953926207798,33.5443816503947,1
-82.1023053096068,-11.66696283237,1
-64.1399692746987,-1.40628556030446,1
-82.1023053096068,-11.66696283237,1
-79.7708798774335,-3.87100918881397,1
-54.9126904392155,5.1409657672166,1
-170.669848313608,-1.57339088462861,1
-97.8485252533703,-2.7976431765448,1
-1443.74883209399,-431.625018948749,1
-237.554048447172,-43.0130238227534,1
-186.478933011786,-11.0257166818418,1
-75.1625038865889,-0.632881250689106,1
-264.75897568782,-18.0470450060452,1
-110.649027114335,-48.3018037244271,1
-1041.99523095259,-144.752890631178,1
-5819.65042104254,982.106225940179,2
-25.9828505430099,2.29027726362774,2
-3.13724236450952,-0.570388437911953,2
-65.2716950973786,3.85669123332831,2
-1844.41184513373,284.271240040006,2
-36.3730896018256,-5.16846454927613,2
-152.599657664054,-2.71789131259744,2
-1.16394100286726,-0.903830828353917,2
-28.8010038541833,-2.34799866739678,2
-16.9727168860466,-4.40209739154933,2
-821.868984231681,-115.014052241885,2
-83.8699050170754,1.85289527522111,2
-27.4931554822454,-6.62979708601974,2
-702.035176892486,100.725818005244,2
-27.4763985809618,-0.554558001487749,2
-50.657542808696,0.296492738516394,2
-16.4666555020178,-1.43040234603706,2
-124.993767160179,-7.38575255708366,2
-28.4624406681038,-0.383175594202775,2
-13.6710378789824,-2.86539409937045,2
-115.109207664848,-2.89773974716292,2
-114.252227800835,8.0969396068152,2
-835.978151069808,112.380983294932,2
-12.0131731189354,0.93349160463309,2
-47.0687625502454,-8.42024325687038,2
-8.23628263864538,-0.725014689175919,2
-21.5605834325515,-1.56713335842925,2
-7.07961430741165,0.0994185588892349,2
-72.8484129468766,1.0376999067392,2
-49.9991105729149,-1.77237677423147,2
-20.4034919696785,-0.719818546317466,2
-89.7716481580566,2.94898515137295,2
-23.196817393316,0.771918149587172,2
-123.300758983858,8.56829626864224,2
-1981.25990002247,249.051225528846,2
-27.5245967881735,-12.7844667395481,2
-431.26842362048,46.6534235095752,2
-20.4070600189048,-0.720523421821902,2
-733.040650798259,1.89137185810846,2
-16.9667473362236,-4.37569676942123,2
-11.0255150558366,0.767069339110691,2
-148.470613975883,3.68605251415045,2
-42.118405025951,-3.13501979197673,2
-248.639124768493,-18.6829281574147,2
-157.632102340735,15.4668602562756,2
-68.4022760636341,3.34643852906277,2
-12.5759724951815,-8.46903692551434,2
-11.3646554739233,-1.24626921917677,2
-13.9859429495743,1.2679599809515,2
-8.07569774094995,0.259271003947127,2
-91.5940779572639,-1.8320288957119,2
-21.5578107474817,-1.5097631973839,2
-19.4153288967895,-0.856085711585268,2
-534.340667149753,48.9376805268992,2
-109.193444749568,-3.91059589972807,2
-2057.41272607071,296.311687079579,2
-67.0955027402846,-0.910778533161379,2
-71.8512455454627,0.952291637250486,2
-420.734119743793,48.964291464093,2
-700.114883377465,-43.0755964019596,2
-133.868426742179,-11.8192675627042,2
-10.5541867302568,-2.43404148019174,2
-1059.56915606582,115.710123794532,2
-40.2846775628141,1.67376768135714,2
-39.3006780825328,1.51637332722878,2
-28.310829698612,-5.45134465029544,2
-96.650482671753,10.2082668653405,2
-28.310126643712,-5.4516139787454,2
-25.1841442316146,-4.96478679557895,2
-27.0025603480572,-3.76222301754488,2
-60.0289290729253,-1.11228938276393,2
-617.015188797166,51.8980850785987,2
-690.619963160557,72.3760278186234,2
-222.929380477062,1.30304012968521,2
-11.5283862743443,-2.21068699152775,2
-112.954923130992,3.78545923294585,2
-4.46664752335577,-2.45494679664917,2
-68.0603043778706,5.35764020731293,2
-371.875329429151,-57.4419794689424,2
-124.515907921643,-16.4738953767517,2
-328.72429465086,29.3342862549611,2
-961.006717247238,140.652499099682,2
-493.032308356467,59.2588741908834,2
-564.394747890841,57.1305646807326,2
-164.219144740771,12.5123455619031,2
-57.7370394943531,-5.51217322389424,2
-12.5759724951815,-8.46903692551434,2
-4.12279621723627,-0.403545038638612,2
-493.038982813767,59.2135432176906,2
-12.5759724951815,-8.46903692551434,2
-117.588343816032,-5.58637395058364,2
-135.749654227934,18.8944687074027,2
-653.507486244341,57.9821837118165,2
-15.4768327197036,-1.56739979934799,2
-68.9239256097896,0.218427788834195,2
-24.5130500170242,-1.02839410676332,2
-168.668697533249,10.2010685618997,2
-93.6930250492233,9.70461920956905,2
-185.42776949593,13.047937409154,2
-137.914611868608,12.1164848462116,2
-12.5759724951815,-8.46903692551434,2
-1019.741505202,123.326676102433,2
-16.288607465855,-0.371186715734562,2
-166.697547890909,9.86217758045544,2
-2924.22519359253,424.261455712361,2
-1649.07597702133,174.372623799068,2
-22.3830691217673,-0.401374751001107,2
-78.6093262590965,-3.00382454149052,2
-205.961599433055,17.5697043404418,2
-28.3108293534637,-5.4513437131822,2
-30.2808091809215,-5.11100260444044,2
-141.193111863148,16.7050026362727,2
-15.9760765248074,-4.51243294575825,2
-85.5125064436632,-1.86024866001134,2
-35.3694709550565,0.759678097890673,2
-73.0289613254988,-5.97401246398619,2
-55.1313935394816,-8.14105301114061,2
-78.4629684843429,-8.13191645926788,2
-138.288235226266,-43.9021755819822,2
-71.8382841288891,7.00131725440995,2
-546.513547533839,-16.6790353699983,2
-160.312890644823,-0.340086196647899,2
-97.4692332147298,11.3656962568661,2
-870.208271847876,101.934333703678,2
-110.472278827969,6.47176999363888,2
-146.135597538502,11.4980573561197,2
-24.3438062206193,-0.0256816928482602,2
-46.3887323724878,-4.38516231291094,2
-15.6568085908847,-2.66821087995444,2
-59.8583379355452,-0.104061652019412,2
-45.5538610657474,0.505707877094869,2
-6.43290856357151,-2.07574384096802,2
-81.0492480798064,6.49637566533695,2
-92.5721408874845,4.36047996509616,2
-31.1072174833032,-4.02479007275338,2
-16.9397833627889,1.77221547483916,2
-17.1397650601734,-5.38396272468938,2
-406.265668832185,-134.745850740614,2
-457.673757364393,64.3823701710782,2
-443.075305786907,54.7795093053743,2
-38.1483417308328,2.29887494725343,2
-75.1466934607587,-0.532296774144458,2
-69.5484141818105,2.56916488508419,2
-60.039467899396,-1.19402001349133,2
-87.9435837455026,7.7276895667287,2
-47.041664139743,-2.2608561689964,2
-48.2032626448119,-3.15841684457663,2
-104.737225619029,4.39618719833451,2
-828.075367443926,117.095078873619,2
-34.7192001316545,-1.38942698543851,2
-384.565840571346,52.8695693665885,2
-32.437773161341,-5.88965462209608,2
-4.12276591967282,-0.40281900888793,2
-12.3481273358347,-1.04714176322305,2
-66.0879844634576,5.01621234742166,2
-96.4071236527619,-12.2806894376508,2
-703.467575083519,-3.15155326078535,2
-15.3037909301761,-0.547415357585195,2
-61.0143235173855,-0.941890186925169,2
-479.597158196154,48.7606766678621,2
-1571.40763193988,201.632003675412,2
-156.330834008918,11.1922882715053,2
-1456.60432365151,160.953401410715,2
-25.1624764850585,1.12977754573792,2
-25.5272889670321,-7.00174323209972,2
-558.444041559352,68.2769862485846,2
-204.866406858136,-41.7452885902691,2
-60.5147921467972,1.99006446892478,2
-138.764960448041,-46.6501663480228,2
-37.4273726530754,-11.4574109224645,2
-522.457057805968,11.4210550548899,2
-32.2364147553562,1.31335605458885,2
-127.140061455327,-14.0188937082884,2
-12.1812747753463,-0.0636645359955508,2
-22.6158658587624,-13.7882609708943,2
-668.879467684312,92.8457606158023,2
-13.8367062799781,-3.86122596065434,2
-165.851817140373,20.7652032536473,2
-9.22008672221023,-0.558855998849373,2
-45.4028194340494,-4.55414531021365,2
-186.066800929676,21.194989486445,2
-36.0083250294361,2.96526825914363,2
-103.385056400892,12.3600291612614,2
-12.3466028750457,-1.05720133381841,2
-79.7439190754136,2.25776002158412,2
-14.320478525407,-0.710271883095495,2
-143.171879688258,11.0193949748033,2
-56.4192832774221,-3.74577745069388,2
-17.7794182929873,-3.18548417518905,2
-65.7753828382787,0.888316717004205,2
-8.57278154857327,-2.73195487565229,2
-86.9870001688604,1.44171930434919,2
-146.139019513725,11.4581473815972,2
-164.289592404841,-5.86797604248164,2
-219.178537137016,-0.551985366775064,2
-31.4165099081199,0.136668554967427,2
-157.969638761579,13.4672832768593,2
-141.210261474564,10.6231912658449,2
-43.7506715890716,-0.799631792539952,2
-182.28485818766,19.5895129795481,2
-209.169749379717,-72.905880855042,2
-1735.9912587359,-1231.47591675921,2
-302.89266532022,38.0935564728051,2
-628.636301261975,-52.2382469486317,2
-142.527743476705,8.8371093360702,2
-166.842327383062,14.9837097911981,2
-36.8513852986445,-2.01076672456718,2
-95.8501542863811,2.98410602295511,2
-198.44984777727,2.05814936157803,2
-15.3078396564557,-0.584980157392114,2
-83.4998673871863,10.0082534897603,2
-18.9124959473277,2.10619597306939,2
-15.1384437930655,0.433575770323618,2
-164.434131715329,-0.736584126659437,2
-177.116889665471,-15.6165007667313,2
-81.6980617689356,8.65835283866366,2
-15.9540661828733,1.60491641081825,2
-76.4686079110028,-2.3416923876591,2
-6.09418821245484,-0.0679624995192718,2
-91.1472671853114,-11.1816032012646,2
-73.1790600675854,-0.903774901684864,2
-21.5589825871196,-1.55184992099328,2
-206.615882584266,19.6804589025129,2
-237.392591387969,11.624114604416,2
-40.1418346815943,-3.46026344439479,2
-145.14907192412,11.3357701103074,2
-424.828756428633,-35.3287993167623,2
-165.647953011625,-25.7449618580169,2
-83.38659924928,-1.30302963292581,2
-24.3452350672446,-0.0263488175936928,2
-522.593053604097,70.340355067585,2
-130.238072101274,-2.41729832969935,2
-130.890815492964,-0.308676453956718,2
-68.9141427457131,0.298544184041493,2
-84.98449995845,7.23489540361144,2
-272.880501141585,-41.9763520992705,2
-63.6656274496061,-4.5999704622194,2
-150.629882496848,-3.06455658762928,2
-6.0973729882237,-0.068795898183887,2
-64.1441915337639,-1.43318984717032,2
-37.3719701308765,-5.09821621392768,2
-8.41026479269413,-1.73069164969552,2
-5.10843963800638,-0.235362587207941,2
-247.040582107242,26.5168738411297,2
-307.694964971034,27.7268707235007,2
-13.3355230250292,-0.879458220069927,2
-72.029734291451,-0.0971316615303657,2
-890.62876727746,-12.3190158013388,2
-424.828756428633,-35.3287993167623,2
-248.677669386404,28.8242390963074,2
-293.591435767377,21.1382952006571,2
-16.6324641352399,-2.41242458271197,2
-10.3759996831651,-1.40009777419763,2
-86.9829011906275,1.43529650205308,2
-286.689591389259,19.9709917177298,2
-13.8409092238522,-3.86325030998358,2
-20.0650223650108,1.28671174402364,2
-11.5371239185339,-2.28365002116017,2
-86.6561843729383,3.35838194490182,2
-110.650431706521,5.39797725871573,2
-243.098659057726,25.8348315245536,2
-45.0757813493667,-2.65510106242599,2
-19.5911667882682,-1.88721198348162,2
-58.7348739081984,-5.44812167930521,2
-49.3306738156987,2.14947023602857,2
-27.1556386848305,-4.64210132413826,2
-43.7474166477137,-0.803703980099383,2
-600.498712172269,77.4793212959894,2
-62.1786466275316,-1.80778351816636,2
-175.575362312591,5.37658188259589,2
-85.1558133977464,6.23263189461735,2
-24.5142767165309,-1.02152884431563,2
-19.4200409639247,-0.881962769281782,2
-172.110923658408,13.8185344994789,2
-139.073888845809,11.2494009239743,2
-214.028637676408,11.878974340057,2
-5.1108189041795,-0.236044526264606,2
-22.2091782161381,0.634356960401315,2
-85.6711647448622,3.1731126802771,2
-39.1379124771836,2.47019618760026,2
-19.5932351299305,-1.94282404867091,2
-9.22841110979977,-0.562725975613597,2
-752.017151369124,99.0790720357596,2
-136.809252752293,-5.23620227950251,2
-924.841612111697,138.575787627614,2
-260.974318332491,34.0762653274702,2
-43.0776803870119,3.1554601207131,2
-5.27802483284987,-1.23942259926767,2
-477.097477261747,57.5159523273456,2
-553.18136707042,69.3972611896518,2
-155.021234999111,12.8933862290773,2
-21.0719597302193,-4.64702753350976,2
-28.350547123049,-11.6881753943508,2
-70.9080132768982,-5.47252148205796,2
-70.9080132768982,-5.47252148205796,2
-38.8178344119797,-1.63933660877275,2
-7.08111288428108,0.0983475632273281,2
-676.839791686005,-7.60938401369363,2
-5.10843963800638,-0.235362587207941,2
-14.7020658251908,-9.01304160349676,2
-16.1217456192787,0.616697316552369,2
-2007.50386085248,279.577682886188,2
-723.81930107082,73.9900118992471,2
-506.507595410534,63.5204636011473,2
-1140.15994522246,154.825712152732,2
-1139.61173267832,-44.9267072936528,2
-629.524727356946,-15.7035933350544,2
-165.441979612359,-6.65441198402367,2
-348.490948859356,20.4472588259126,2
-365.088044894834,24.2564649147878,2
-14.4902865619879,-1.74123636189887,2
-353.734897153791,25.4056613616742,2
-5.27817544696058,-1.2395359459731,2
-55.5754519380651,1.22876164241479,2
-248.109153433108,-9.56705479786958,2
-75.8193568645688,1.42700864328928,2
-78.7791224196841,1.91599623303109,2
-44.066305660451,3.29724645382547,2
-122.008961134988,-1.72662928399918,2
-47.5316466995006,0.79791427320397,2
-346.817349720968,30.2970444570555,2
-64.3219054645937,-2.52274468721581,2
-39.808342810354,-1.496729941162,2
-135.844647679191,-5.60283992284952,2
-46.4080747506632,-4.54305342716199,2
-16.9396922195251,1.77211986404645,2
-45.0513159815527,3.45697286185313,2
-17.2808023752803,-0.238992761029089,2
-1383.9969445034,206.148185977214,2
-272.87794432973,-41.958209263052,2
-185.172846297779,-3.42881835851356,2
-79.633463581437,-9.08134394163197,2
-8.40285747016438,-1.72626411478084,2
-10.3783437136598,-1.42141386230832,2
-76.7968493415263,1.67804113707934,2
-4.12276591967282,-0.40281900888793,2
-89.6255545019775,-2.1781265696356,2
-49.1912867498182,-2.99624218781193,2
-16.2918483161868,-0.380716746294549,2
-10.2084321767522,-0.400856721118556,2
-70.4210244474443,-8.58050895012387,2
-189.977722440254,28.0776572453551,2
-54.4835345998716,-16.2223539025617,2
-5.11075111907259,-0.232463102833246,2
-35.7226235626995,-7.30857027166363,2
-152.621916009862,-2.87491559615546,2
-439.400810461581,16.7336202509897,2
-22.9045555984307,-9.46080953007437,2
-51.9500770183671,4.65863042773426,2
-54.2721424543374,-3.04067601818626,2
-263.069155647614,-2.15594510204048,2
-872.612759113434,123.601887610692,2
-38.0026247530609,-2.78078053165676,2
-353.001482379913,-59.8214577919448,2
-48.0291606253171,-2.11780184110771,2
-28.9819299916893,-9.43011309803382,2
-61.8493954309262,-5.85287778111682,2
-1611.70532336851,185.404520256443,2
-192.112460729378,-20.3463908183276,2
-87.4697505463932,4.54636621712243,2
-68.7323435203617,1.41137635023959,2
-111.461350823062,6.61263239460568,2
-758.677281770405,6.21277867923284,2
-7.41785621400247,-1.89946132801599,2
-1249.71948524864,184.623928904649,2
-633.464117899974,-15.00087162658,2
-91.7239835360425,9.35757873383407,2
-23.0462899729332,-4.33866362450767,2
-52.64325448892,-5.33964603809504,2
-169.039890353648,1.98252949010147,2
-179.150459328107,20.1440397252405,2
-11.1923586065466,-0.232637526758634,2
-2994.02492554053,449.241028253862,2
-149.218832601416,-30.5242925803918,2
-3.13724236450952,-0.570388437911953,2
-90.9367919195794,2.03879049086049,2
-678.118072631501,68.3842153081314,2
-1.16394100286726,-0.903830828353917,2
-17.6160308921646,-2.23393940557058,2
-55.758121959564,0.129585441977319,2
-7.42157642058197,-1.93077183684211,2
-110.475645976413,6.44382915739649,2
-16.633096980815,-2.41185223860563,2
-37.8523746151073,-7.8657252981376,2
-25.8348705275728,-2.83965743839491,2
-4.29511243215711,-1.4109276048511,2
-74.9850122273375,0.425826927299543,2
-81.8844635368287,1.6090667656064,2
-76.9613332898165,0.735746475397903,2
-39.4711309058722,0.49272715896688,2
-11.3642348187025,-1.21752621881682,2
-154.595516570135,-8.47858987648447,2
-128.07325058055,4.36197859916816,2
-27.3067114284634,0.467639899349255,2
-3.1357393799856,-0.569257346387434,2
-345.464029615583,44.2019433642472,2
-6.09418821245484,-0.0679624995192718,2
-4.12276591967282,-0.40281900888793,2
-588.049590838781,79.0200035932381,2
-109.496089605303,6.24490824585051,2
-85.6415603338089,9.347798477417,2
-24.3473685273533,-0.0398598163362376,2
-11.1912906145376,-0.221873745516706,2
-13.8476928657539,-3.94879265229316,2
-9.22160926464013,-0.573089685798819,2
-121.495984501418,7.23829988779287,2
-514.915379685649,55.8240231148137,2
-28.3369365784568,-11.5898354203987,2
-146.78836314227,13.613327877538,2
-4.12284771839001,-0.402447583405785,2
-197.016836540706,-43.4001409806574,2
-351.711089264919,-16.39463746305,2
-61.9837322266989,5.30280226504143,2
-79.9303273379979,-4.78544437063113,2
-505.538910751347,57.2804105593326,2
-44.4103557783444,1.29541825468441,2
-252.087582839312,-15.0945067754144,2
-418.865008367952,12.2361219987246,2
-92.9037533289018,2.41144869963629,2
